Transaction_ID,Date,Customer_ID,Gender,Age,City,Product_Category,Unit_Price,Quantity,Payment_Method,Customer_Rating,Total_Sales
2118,2024-12-16,C-9610,Female,-5,Paris,Smartwatch,348.27,1,Cash,3.0,348.27
2119,Not Available,C-3263,Male,51,Singapore,Monitor,163.71,1,paypal,4.0,163.71
2120,2024-05-19,C-4808,M,36,Berlin,Laptop,1845.72,4,Cash,4.0,7382.88
2121,2023-11-10,C-4817,NB,9,New York,Mouse,45.69,1,PayPal,,45.69
2122,2023-06-03,C-5919,NB,9,Paris,Tablet,787.43,1,Credit Card,5.0,787.43
2123,2024-12-20,C-436,Female,55,Toronto,Smartphone,427.47,1,PayPal,1.0,427.47
2124,16/02/2024,C-3460,,28,Sydney,Smartwatch,282.5,1,Debit Card,3.0,282.5
2125,2024-12-11,C-5987,NB,38,Paris,Tablet,321.45,1,Bank Transfer,5.0,321.45
2126,2023-09-08,C-7910,NB,29,Paris,Smartwatch,325.23,1,,4.0,325.23
2127,2023-12-14,C-9510,Female,50,London,Smartwatch,331.83,1,Bank Transfer,2.0,331.83
2128,2024-02-15,C-8008,F,43,Toronto,Mouse,75.04,1,Cash,,75.04
2129,2024-11-21,C-4408,M,57,Toronto,Tablet,246.32,1,PayPal,3.0,246.32
2130,11/06/2023,C-2551,Female,36,Tokyo,Headphones,239.32,1,Bank Transfer,5.0,239.32
2131,2023-05-03,C-9226,F,50,New York,Monitor,305.29,1,PayPal,4.0,305.29
2132,27/12/2023,C-2041,Non-Binary,36,Toronto,Laptop,2386.45,1,Debit Card,5.0,2386.45
2133,2024-10-10,C-9257,Female,38,Toronto,Smartwatch,283.44,1,Debit Card,5.0,283.44
2134,2023-09-21,C-3002,Non-Binary,45,Singapore,Keyboard,143.13,3,Credit Card,2.0,429.39
2135,2023-12-20,C-3773,Male,29,Berlin,Headphones,229.55,1,PayPal,3.0,229.55
2136,2023-02-25,C-1766,NB,45,Berlin,Monitor,595.55,1,Debit Card,5.0,595.55
2137,2023-08-16,C-1885,Male,52,New York,Smartwatch,201.99,1,Debit Card,3.0,201.99
2138,2024-01-09,C-5838,,15,Paris,Keyboard,64.64,2,Credit Card,4.0,129.28
2139,2023-06-17,C-5625,Non-Binary,30,Berlin,Monitor,570.97,1,PayPal,2.0,570.97
2140,2023-11-10,C-4150,Female,42,Tokyo,Mouse,14.33,1,Cash,5.0,14.33
2141,2024-03-05,C-7931,Non-Binary,32,Paris,Tablet,313.95,1,Credit Card,,470.92499999999995
2142,2023-07-06,C-9555,F,36,Singapore,Smartphone,671.32,1,PayPal,5.0,671.32
2143,2023-09-02,C-8371,NB,0,Berlin,Headphones,208.72,2,Cash,,417.44
2144,26/11/2024,C-6539,Female,40,London,Smartwatch,371.31,2,Credit Card,5.0,742.62
2145,2023-03-06,C-3265,Male,53,Tokyo,Headphones,234.4,1,Debit Card,3.0,234.4
2146,2024-06-22,C-7369,F,23,,Smartwatch,220.72,3,Bank Transfer,5.0,662.16
2147,2023-05-03,C-6171,Male,55,New York,Laptop,2322.46,4,Debit Card,5.0,9289.84
2148,2024-04-05,C-1682,NB,48,Berlin,Smartphone,698.8,1,Cash,5.0,698.8
2149,2024-03-28,C-3237,Male,21,Singapore,Keyboard,44.0,1,Bank Transfer,5.0,44.0
1838,2023-11-29,C-6908,M,40,Berlin,Smartphone,826.98,1,Debit Card,3.0,826.98
1118,2024-02-04,C-1324,NB,32,Berlin,Mouse,62.56,2,PayPal,5.0,125.12
2006,2023-12-30,C-4569,Female,49,Toronto,Headphones,147.04,10,Credit Card,3.0,1470.3999999999999
1778,26/01/2023,C-2294,NB,12,Sydney,Tablet,253.8,1,Credit Card,5.0,253.8
1136,2023-10-16,C-8193,F,34,Tokyo,Laptop,819.3,1,,4.0,819.3
1703,2024-03-26,C-8459,Non-Binary,45,Sydney,Tablet,774.84,1,Credit Card,2.0,774.84
1706,2024-12-11,C-9789,NB,31,London,Keyboard,79.31,1,Debit Card,5.0,79.31
1847,2023-06-06,C-4428,F,53,Toronto,Smartwatch,233.66,1,Debit Card,4.0,233.66
1514,11/05/2023,C-3514,M,35,Singapore,Monitor,584.62,1,PayPal,4.0,584.62
2030,2024-07-28,C-1329,Female,40,Singapore,Laptop,1249.88,1,Cash,1.0,1249.88
1265,2023-01-04,C-8931,F,50,Berlin,Tablet,361.75,1,Debit Card,5.0,361.75
1370,2024-03-10,C-4764,F,42,Tokyo,Smartwatch,225.92,1,Credit Card,2.0,225.92
1088,2024-04-03,C-3713,M,35,Berlin,Smartphone,1246.99,1,Credit Card,5.0,1246.99
1487,20/02/2024,C-3693,Non-Binary,16,Tokyo,Mouse,47.31,1,Debit Card,5.0,47.31
2038,2024-12-13,C-6826,Male,40,Paris,Monitor,180.27,1,Credit Card,3.0,180.27
1660,2023-09-09,C-8033,Male,41,Paris,Keyboard,133.26,2,Debit Card,5.0,266.52
1521,2023-04-12,C-3960,Non-Binary,31,Berlin,Laptop,1666.02,10,PayPal,4.0,16660.2
1352,2023-06-15,C-3095,Male,35,Singapore,Mouse,10.45,1,Bank Transfer,3.0,10.45
1894,2024-11-07,C-3093,,42,London,SmrtWatch,726.22,2,Cash,2.0,1452.44
2088,2023-05-10,C-7266,F,34,Sydney,Headphones,112.75,2,PayPal,4.0,225.5
1016,2023-05-11,C-1649,Female,17,London,Smartphone,1311.61,1,Bank Transfer,4.0,1311.61
1191,2024-08-15,C-5447,NB,37,London,Headphones,35.42,1,Bank Transfer,4.0,35.42
1459,2024-07-24,C-7828,NB,38,Paris,Laptop,902.45,4,Debit Card,3.0,3609.8
2144,26/11/2024,C-6539,Female,40,London,Smartwatch,371.31,2,Credit Card,5.0,742.62
1750,Not Available,C-2067,Male,66,New York,Smartphone,650.52,5,Debit Card,,3252.6
1522,2024-06-14,C-586,F,40,London,Keyboard,59.81,1,PayPal,5.0,59.81
1571,2024-07-13,C-9517,Non-Binary,24,Paris,Headphones,179.87,2,PayPal,5.0,359.74
1581,2023-12-04,C-6395,M,50,New York,Smartphone,1047.02,1,Cash,,1047.02
1532,18/08/2023,C-114,NB,34,Berlin,Keyboard,39.51,1,Credit Card,3.0,39.51
1018,2023-04-16,C-1973,Non-Binary,38,Paris,Smartwatch,122.37,10,Cash,5.0,1223.7
